sid,school_year,grade_level,frpl
9641,2005,11,F
9641,2006,12,R
9642,2001,6,F
9642,2002,7,F
9642,2004,10,F
9642,2005,11,R
9643,2001,7,F
9643,2002,8,F
9643,2003,9,F
9643,2004,10,F
9644,2002,7,F
9644,2003,8,F
9644,2004,9,F
9644,2005,10,F
9644,2006,11,F
9644,2007,12,R
9646,2001,6,F
9646,2002,7,R
9646,2003,8,F
9646,2004,9,F
9646,2005,10,F
9646,2006,11,R
9646,2007,12,F
9647,2001,6,F
9647,2002,7,R
9647,2003,8,F
9647,2004,9,F
9647,2005,10,F
9647,2006,11,R
9647,2007,12,R
9648,2001,5,F
9648,2002,6,R
9648,2003,7,F
9648,2004,8,F
9648,2005,9,F
9648,2006,10,F
9648,2007,11,F
9649,2001,5,F
9649,2002,5,R
9649,2003,6,R
9649,2004,7,F
9649,2005,8,F
9651,2001,4,F
9651,2002,5,F
9651,2004,7,F
9651,2005,8,R
9652,2001,4,N
9652,2002,5,N
9653,2001,4,F
9654,2001,4,R
9654,2002,5,N
9654,2003,6,N
9655,2001,3,F
9655,2002,4,F
9655,2003,5,F
9655,2004,6,F
9655,2005,7,F
9655,2006,8,F
9655,2007,9,F
9657,2005,6,F
9657,2006,7,F
9657,2007,8,F
9658,2001,3,F
9658,2002,4,R
9658,2003,5,N
9658,2004,6,R
9658,2005,7,R
9658,2006,8,N
9658,2007,9,N
9659,2002,4,N
9659,2003,5,N
9659,2004,6,F
9659,2005,7,F
9659,2006,8,R
9659,2007,9,F
9660,2002,3,F
9660,2005,5,F
9660,2006,6,F
9661,2003,3,N
9661,2004,4,N
9661,2005,5,N
9661,2006,6,N
9662,2002,3,F
9662,2003,4,F
9662,2004,5,F
9662,2005,6,N
9662,2006,7,F
9662,2007,8,F
9663,2002,3,N
9663,2003,4,N
9663,2004,5,N
9663,2005,6,N
9665,2005,4,F
9665,2006,5,F
9665,2007,6,F
9666,2003,3,F
9666,2004,3,F
9666,2005,4,F
9666,2006,5,F
9666,2007,6,F
9667,2004,3,N
9667,2005,4,N
9667,2006,5,N
9667,2007,6,N
9668,2005,3,F
9668,2006,4,F
9668,2007,5,F
9670,2005,3,F
9670,2006,4,F
9670,2007,5,F
9671,2005,3,F
9671,2006,4,N
9671,2007,5,F
9672,2006,3,F
9672,2007,4,F
9673,2006,3,N
9673,2007,4,N
9674,2007,3,F
9676,2007,3,F
9677,2007,3,F
9680,2001,12,N
9681,2001,12,F
9681,2002,12,F
9681,2003,12,F
9681,2004,12,F
9682,2001,11,F
9683,2001,12,R
9684,2001,10,N
9684,2002,11,N
9684,2003,12,N
9686,2002,10,R
9687,2001,9,F
9688,2001,9,F
9689,2003,11,R
9689,2004,11,F
9689,2005,12,F
9691,2001,8,N
9691,2002,9,N
9691,2003,10,N
9691,2004,11,N
9691,2005,12,N
9692,2001,8,F
9692,2002,9,F
9692,2003,10,N
9692,2004,10,N
9693,2002,9,N
9693,2003,10,N
9693,2004,11,N
9693,2005,11,N
9694,2001,7,R
9694,2002,8,F
9694,2003,9,N
9694,2004,10,F
9694,2005,11,N
9694,2006,12,N
9694,2007,12,N
9695,2003,9,N
9695,2004,10,N
9695,2005,11,N
9695,2006,12,N
9696,2001,7,N
9697,2001,5,F
9697,2002,6,F
9699,2001,6,F
9699,2002,7,F
9699,2003,8,F
9699,2004,9,F
9700,2002,6,F
9700,2003,7,R
9700,2004,8,F
9700,2005,9,F
9700,2006,10,F
9700,2007,11,R
9701,2001,5,F
9701,2002,6,F
9701,2003,7,F
9701,2004,8,F
9701,2005,9,N
9701,2006,10,F
9701,2007,11,N
9702,2002,6,F
9702,2003,7,F
9702,2004,8,F
9702,2005,9,F
9702,2006,10,F
9702,2007,10,F
9703,2001,5,R
9703,2002,6,F
9705,2001,3,F
9705,2004,6,R
9705,2005,7,F
9705,2007,9,N
9706,2003,6,R
9707,2001,4,N
9707,2002,5,N
9707,2003,6,N
9707,2004,7,N
9707,2005,8,N
9707,2006,9,N
9707,2007,10,N
9709,2001,3,F
9709,2002,4,R
9709,2003,5,F
9709,2004,6,N
9709,2005,7,F
9709,2006,8,F
9709,2007,9,F
9710,2001,3,F
9710,2002,4,R
9710,2003,5,F
9710,2004,6,R
9710,2005,7,F
9710,2006,8,N
9711,2001,3,F
9711,2002,4,F
9711,2003,5,F
9711,2004,6,F
9711,2005,7,F
9711,2006,8,R
9711,2007,9,F
9713,2005,6,F
9713,2006,7,F
9713,2007,8,F
9714,2002,3,N
9714,2003,4,N
9714,2004,5,N
9714,2005,6,N
9714,2006,7,N
9714,2007,8,N
9715,2007,8,N
9716,2003,3,N
9716,2004,4,R
9716,2005,5,F
9716,2006,6,F
9716,2007,7,F
9717,2003,3,R
9717,2004,4,R
9717,2005,5,F
9717,2006,6,N
9717,2007,7,F
9718,2004,3,R
9718,2005,4,R
9718,2006,5,F
9718,2007,6,R
9720,2004,3,F
9720,2005,4,N
9720,2006,5,F
9720,2007,6,F
9721,2007,5,F
9722,2005,3,R
9722,2006,4,F
9722,2007,5,R
9724,2006,3,F
9724,2007,4,F
9725,2006,3,F
9725,2007,4,F
9726,2007,3,R
9730,2001,11,N
9730,2003,12,N
9731,2001,12,F
9732,2001,10,F
9732,2002,11,N
9732,2003,12,F
9734,2001,10,F
9734,2002,11,F
9734,2003,12,F
9735,2001,10,R
9735,2002,10,F
9735,2003,12,F
9736,2001,10,F
9737,2001,9,N
9737,2002,10,F
9737,2003,11,F
9737,2004,12,F
9739,2001,9,N
9739,2002,10,F
9739,2003,11,F
9739,2004,12,R
9740,2005,9,N
9740,2006,9,N
9741,2001,8,N
9741,2002,9,N
9741,2003,10,N
9741,2004,11,N
9741,2005,12,N
9743,2004,11,R
9743,2005,12,F
9744,2001,7,F
9745,2001,7,F
9745,2002,8,F
9745,2003,9,F
9746,2001,7,R
9746,2002,8,F
9746,2003,9,F
9746,2004,10,F
9746,2005,11,F
9746,2006,12,F
9747,2001,7,F
9747,2002,8,F
9747,2003,9,R
9747,2004,10,F
9747,2005,11,F
9747,2006,12,F
9748,2001,6,F
9748,2002,7,N
9748,2003,8,R
9748,2004,9,N
9748,2005,10,N
9748,2006,11,N
9748,2007,12,F
9750,2001,6,R
9750,2002,7,F
9750,2003,8,F
9750,2004,9,F
9750,2005,10,F
9750,2006,11,F
9750,2007,11,N
9751,2007,11,N
9752,2001,5,F
9752,2002,6,R
9752,2003,7,F
9752,2004,8,F
9752,2005,9,F
9752,2006,10,N
9752,2007,11,F
9754,2001,5,F
9754,2002,6,R
9754,2003,7,F
9754,2004,8,F
9754,2005,9,F
9754,2006,10,R
9754,2007,11,F
9755,2002,5,F
9755,2003,6,F
9755,2004,7,N
9755,2005,8,N
9755,2006,9,N
9756,2001,4,F
9756,2002,5,F
9757,2002,5,R
9757,2003,6,R
9758,2001,4,R
9758,2004,7,F
9758,2005,8,F
9758,2006,9,F
9758,2007,10,F
9760,2001,3,F
9760,2002,4,N
9760,2003,5,N
9760,2004,6,F
9761,2005,7,F
9761,2006,8,R
9761,2007,9,F
9762,2001,3,F
9762,2002,4,F
9762,2003,5,R
9762,2004,6,F
9762,2005,7,F
9764,2002,3,F
9764,2003,4,F
9764,2004,5,F
9764,2005,6,F
9764,2006,7,N
9764,2007,8,F
9765,2002,3,R
9765,2003,4,F
9765,2004,5,F
9765,2005,6,F
9765,2006,7,F
9766,2003,3,F
9766,2004,4,F
9766,2006,6,F
9766,2007,7,N
9768,2003,3,N
9768,2004,4,N
9768,2005,5,N
9768,2006,6,R
9769,2005,3,F
9769,2006,4,F
9769,2007,5,F
9770,2005,4,N
9770,2006,5,F
9770,2007,6,R
9771,2004,3,F
9772,2005,3,F
9772,2006,4,F
9772,2007,5,R
9774,2005,3,F
9774,2006,4,F
9775,2006,3,F
9775,2007,4,F
9776,2006,3,F
9776,2007,4,N
9777,2006,3,N
9777,2007,4,F
9779,2007,3,R
9781,2001,12,F
9782,2001,12,R
9784,2001,11,F
9784,2002,12,R
9785,2001,10,F
9786,2001,11,N
9786,2002,12,N
9787,2001,10,N
9787,2002,11,N
9787,2003,12,N
9788,2001,9,F
9788,2002,10,F
9790,2002,11,F
9791,2001,9,N
9791,2002,10,N
9791,2003,11,N
9791,2004,12,N
9792,2001,9,F
9792,2002,10,F
9792,2003,11,R
9792,2004,12,F
9793,2001,9,F
9794,2001,8,F
9794,2002,9,N
9796,2001,8,F
9796,2002,9,F
9796,2003,10,F
9797,2001,7,R
9797,2002,8,F
9797,2003,9,F
9797,2004,10,F
9797,2005,11,F
9797,2006,12,F
9798,2001,7,N
9799,2001,7,R
9799,2002,8,N
9799,2003,9,F
9799,2004,10,F
9799,2005,11,F
9799,2006,11,F
9800,2001,6,F
9800,2002,7,F
9800,2003,8,F
9800,2004,9,F
9802,2001,5,F
9802,2002,6,F
9802,2003,7,F
9803,2001,6,F
9804,2001,5,F
9804,2002,6,F
9804,2003,7,F
9804,2004,8,F
9804,2005,9,F
9804,2006,10,F
9804,2007,11,F
9806,2001,5,F
9806,2002,6,F
9806,2003,7,F
9806,2004,8,F
9806,2005,9,F
9806,2006,10,F
9806,2007,11,F
9807,2001,5,F
9807,2002,6,F
9807,2003,7,N
9807,2004,8,F
9807,2005,9,N
9807,2006,10,N
9807,2007,11,R
9808,2001,5,N
9808,2002,6,N
9809,2001,4,R
9809,2002,5,F
9809,2003,6,F
9809,2006,9,R
9809,2007,10,F
9810,2001,4,F
9810,2002,5,F
9810,2003,6,F
9810,2005,8,F
9810,2006,9,F
9810,2007,10,F
9811,2001,4,N
9811,2002,5,N
9811,2003,6,N
9811,2006,9,F
9811,2007,10,N
9813,2002,4,N
9813,2003,5,N
9813,2004,6,N
9813,2005,7,N
9813,2006,8,N
9813,2007,9,N
9814,2001,3,F
9814,2002,3,R
9814,2003,4,F
9814,2004,5,F
9814,2005,6,R
9814,2006,7,F
9814,2007,8,F
9815,2001,3,N
9815,2002,4,N
9816,2003,4,F
9816,2004,5,F
9816,2005,6,F
9816,2006,7,F
9816,2007,8,F
9817,2002,3,F
9817,2003,4,F
9817,2004,5,N
9817,2005,6,F
9817,2006,7,R
9817,2007,8,F
9819,2003,3,F
9819,2004,4,F
9819,2005,5,N
9820,2003,3,F
9820,2004,4,F
9820,2005,5,F
9820,2006,6,F
9820,2007,7,F
9821,2003,3,F
9821,2004,4,F
9821,2005,5,R
9821,2006,6,R
9821,2007,7,F
9823,2004,3,F
9823,2005,4,F
9823,2006,5,N
9823,2007,6,F
9824,2004,3,F
9824,2005,4,R
9824,2006,5,R
9824,2007,6,F
9825,2004,3,F
9825,2005,4,F
9825,2006,5,F
9827,2005,3,F
9827,2006,4,R
9827,2007,5,F
9828,2006,3,N
9828,2007,4,F
9829,2006,3,N
9829,2007,4,F
9830,2006,3,N
9830,2007,4,N
9831,2007,3,F
9835,2001,12,R
9837,2001,11,F
9837,2002,12,N
9838,2001,11,N
9838,2002,12,N
9839,2001,11,N
9839,2002,12,N
9840,2001,10,F
9840,2002,11,F
9840,2003,12,F
9841,2001,10,F
9841,2002,11,R
9841,2003,12,F
9843,2002,10,F
9843,2003,10,N
9843,2004,12,F
9844,2004,10,F
9845,2001,9,F
9845,2002,10,F
9845,2003,11,N
9845,2004,12,F
9847,2001,8,R
9847,2002,9,F
9847,2003,10,F
9847,2004,11,R
9847,2005,12,F
9848,2001,8,F
9848,2002,9,F
9848,2003,10,F
9848,2004,11,F
9848,2005,12,F
9849,2001,8,F
9849,2002,9,F
9849,2003,10,F
9849,2004,11,F
9849,2005,12,F
9851,2001,7,R
9851,2002,8,N
9851,2003,9,N
9851,2004,10,F
9851,2006,12,F
9852,2001,6,F
9852,2002,7,F
9852,2003,8,R
9853,2001,7,F
9853,2002,8,R
9853,2003,9,F
9853,2004,10,F
9853,2005,11,F
9853,2006,12,F
9854,2001,6,N
9854,2002,7,N
9855,2001,5,F
9855,2002,6,F
9855,2003,7,F
9855,2004,8,F
9855,2005,9,R
9856,2001,6,R
9857,2001,6,R
9857,2002,7,F
9857,2003,8,F
9857,2004,9,F
9857,2005,10,F
9857,2006,11,F
9857,2007,12,F
9859,2003,7,F
9859,2004,8,R
9859,2005,9,F
9859,2006,10,N
9859,2007,11,F
9860,2001,5,F
9860,2002,6,F
9860,2003,7,F
9860,2004,8,R
9860,2005,9,F
9860,2006,10,R
9860,2007,11,F
9861,2001,5,N
9861,2002,6,N
9861,2003,7,N
9861,2004,8,N
9861,2005,9,N
9862,2001,5,N
9862,2002,6,N
9862,2006,10,N
9862,2007,11,N
9863,2002,6,N
9865,2002,4,N
9866,2001,4,N
9866,2002,5,N
9866,2003,6,N
9866,2004,7,N
9866,2005,8,N
9866,2006,9,N
9867,2001,4,F
9867,2002,4,R
9867,2003,5,F
9869,2005,7,F
9869,2006,8,F
9869,2007,9,R
9870,2002,3,N
9870,2003,4,N
9870,2004,5,N
9870,2005,6,N
9870,2006,7,N
9870,2007,8,N
9871,2007,9,F
9873,2002,3,F
9873,2003,4,F
9873,2004,5,F
9873,2005,6,F
9873,2006,7,F
9873,2007,8,R
9874,2002,3,F
9874,2003,4,N
9874,2004,5,F
9874,2005,6,F
9874,2006,7,R
9874,2007,8,F
9875,2003,3,F
9875,2004,4,F
9875,2005,5,F
9875,2006,6,F
9875,2007,7,R
9876,2003,3,N
9876,2004,4,N
9876,2005,5,N
9876,2006,6,N
9876,2007,7,N
9877,2003,3,F
9877,2004,4,F
9877,2005,5,R
9877,2006,6,F
9877,2007,7,F
9878,2004,3,F
9878,2005,4,R
9878,2006,5,F
9878,2007,6,R
9880,2004,3,R
9880,2005,4,F
9880,2006,5,N
9880,2007,6,R
9881,2004,3,F
9881,2005,4,F
9881,2006,5,N
9881,2007,6,F
9882,2005,3,F
9882,2006,4,N
9882,2007,5,R
9884,2005,3,N
9884,2006,4,N
9884,2007,5,F
9885,2006,3,N
9885,2007,4,F
9886,2007,4,N
9887,2007,3,R
9889,2007,3,R
9892,2001,12,F
9894,2001,11,R
9894,2002,12,R
9895,2001,10,F
9895,2002,12,F
9896,2002,12,N
9897,2001,10,N
9897,2002,10,N
9897,2003,11,N
9897,2004,11,F
9898,2001,10,F
9898,2002,11,F
9898,2003,12,R
9899,2001,10,N
9899,2002,11,N
9899,2003,12,N
9901,2001,9,F
9901,2002,10,F
9901,2003,11,F
9901,2004,12,F
9902,2001,8,F
9902,2002,9,F
9902,2003,10,F
9902,2004,11,F
9902,2005,12,F
9903,2001,8,F
9903,2002,9,F
9903,2003,10,N
9903,2004,11,F
9905,2001,7,F
9905,2002,8,N
9905,2003,9,N
9905,2004,10,N
9905,2005,11,R
9905,2006,12,F
9906,2001,7,F
9906,2002,8,F
9906,2003,9,F
9906,2004,10,F
9906,2005,10,N
9906,2006,11,N
9907,2002,7,F
9907,2003,8,F
9907,2004,9,F
9907,2005,10,F
9907,2006,11,N
9908,2001,7,F
9908,2002,8,F
9908,2003,9,F
9909,2001,7,F
9909,2002,8,F
9909,2003,9,F
9909,2004,10,R
9909,2005,11,R
9909,2006,12,F
9911,2001,6,F
9911,2002,7,F
9911,2003,8,F
9911,2004,9,N
9912,2001,6,F
9912,2002,7,R
9912,2007,11,F
9913,2001,5,R
9913,2002,6,F
9913,2003,7,F
9913,2004,8,R
9913,2005,9,F
9913,2006,10,R
9913,2007,11,F
9915,2001,5,F
9915,2002,6,N
9915,2003,7,N
9915,2004,8,N
9915,2005,9,F
9916,2001,5,F
9916,2002,6,F
9916,2003,7,F
9916,2004,8,F
9916,2005,9,F
9916,2006,10,F
9916,2007,11,F
9917,2001,5,F
9917,2002,6,F
9917,2003,7,R
9917,2004,8,F
9917,2005,9,F
9917,2006,10,F
9917,2007,11,F
9918,2001,5,N
9918,2002,6,N
9918,2003,7,N
9918,2004,8,N
9918,2005,9,N
9918,2006,10,F
9918,2007,11,F
9920,2001,4,N
9920,2005,8,N
9920,2006,9,N
9921,2001,4,F
9921,2002,5,R
9921,2003,6,R
9921,2004,7,F
9921,2005,8,R
9921,2006,9,F
9922,2001,4,F
9922,2002,5,F
9922,2003,6,F
9923,2001,3,N
9923,2002,4,F
9923,2003,5,F
9923,2004,6,N
9923,2005,7,F
9923,2006,8,R
9923,2007,9,F
9925,2005,7,F
9925,2006,8,N
9925,2007,9,F
9926,2002,3,F
9926,2003,4,F
9926,2004,5,N
9926,2005,6,F
9926,2006,7,R
9926,2007,8,R
9927,2002,3,F
9927,2003,4,F
9927,2004,5,F
9927,2005,6,N
9927,2006,7,N
9927,2007,8,F
9928,2002,3,N
9928,2003,4,N
9928,2004,5,N
9928,2005,6,N
9928,2006,7,N
9928,2007,8,N
9929,2002,3,F
9930,2003,3,F
9930,2004,4,F
9930,2005,5,F
9930,2006,6,N
9930,2007,7,F
9932,2003,3,F
9932,2004,4,F
9932,2005,5,N
9932,2006,6,N
9932,2007,7,F
9933,2004,3,F
9934,2004,3,F
9934,2005,4,R
9935,2005,4,F
9935,2006,5,F
9935,2007,6,F
9937,2005,3,F
9937,2006,4,F
9937,2007,5,F
9938,2005,3,F
9938,2006,4,N
9938,2007,5,F
9939,2006,3,N
9939,2007,4,F
9941,2006,3,N
9942,2007,3,R
9943,2007,3,F
9946,2001,12,F
9948,2001,11,F
9948,2002,12,F
9949,2002,12,N
9950,2001,11,N
9950,2002,12,N
9951,2001,10,R
9951,2002,11,F
9951,2003,12,F
9952,2001,10,N
9952,2002,11,N
9952,2003,12,N
9954,2001,9,N
9955,2001,9,F
9955,2002,9,R
9955,2003,9,R
9956,2001,9,F
9956,2002,10,F
9956,2003,11,N
9957,2001,8,F
9957,2002,9,F
9959,2001,8,F
9959,2002,9,F
9960,2001,8,N
9960,2002,9,N
9961,2001,6,F
9961,2002,7,F
9961,2003,8,F
9961,2004,9,F
9961,2005,10,R
9961,2006,10,F
9963,2001,7,F
9963,2002,8,F
9963,2003,9,F
9963,2004,10,N
9963,2005,11,F
9963,2006,12,F
9964,2001,7,N
9964,2002,8,F
9964,2003,9,F
9964,2005,11,N
9964,2006,12,F
9965,2001,6,N
9966,2001,6,F
9966,2002,7,F
9966,2003,8,F
9966,2004,9,F
9966,2007,12,F
9967,2001,5,F
9967,2002,6,R
9967,2003,7,F
9967,2004,8,N
9967,2005,9,N
9967,2006,10,N
9969,2001,5,F
9969,2002,6,F
9969,2003,7,R
9969,2004,8,N
9969,2005,9,N
9969,2006,10,F
9969,2007,10,R
9970,2002,5,F
9970,2003,6,F
9971,2001,5,R
9971,2002,6,F
9971,2003,7,F
9971,2004,8,F
9971,2005,9,F
9971,2006,10,F
9971,2007,11,F
9972,2001,5,F
9972,2002,6,F
9972,2003,7,F
9972,2004,8,F
9972,2005,9,N
9973,2001,4,N
9973,2002,5,N
9973,2003,6,N
9975,2001,4,R
9975,2002,5,F
9975,2003,6,R
9975,2004,7,F
9975,2005,8,R
9975,2006,9,F
9975,2007,10,N
9976,2001,3,F
9976,2002,4,F
9976,2003,5,R
9976,2004,6,F
9976,2005,7,R
9976,2006,8,R
9976,2007,9,F
9977,2001,3,R
9977,2002,4,R
9977,2003,5,F
9977,2004,6,F
9977,2005,7,R
9977,2006,8,N
9977,2007,9,F
9978,2002,4,R
9980,2003,3,F
9980,2004,4,F
9980,2005,5,F
9980,2006,6,R
9980,2007,7,F
9981,2003,3,N
9982,2002,3,F
9982,2003,4,F
9982,2004,5,F
9982,2005,6,F
9982,2006,7,F
9982,2007,8,R
9983,2002,3,N
9984,2003,3,F
9984,2004,4,F
9984,2005,5,F
9985,2007,7,F
9987,2004,3,F
9987,2005,4,R
9987,2006,5,F
9987,2007,6,F
9988,2004,3,F
9988,2005,4,F
9988,2006,5,F
9988,2007,6,F
9989,2004,3,R
9989,2005,4,F
9989,2006,5,F
9989,2007,6,F
9991,2005,3,F
9991,2006,4,N
9991,2007,5,R
9992,2005,3,F
9992,2006,4,F
9992,2007,5,F
9993,2005,3,F
9993,2006,4,F
9994,2006,3,N
9994,2007,4,N
9995,2006,3,N
9995,2007,4,N
9996,2006,3,N
9996,2007,4,N
9997,2007,3,F
10002,2001,11,R
10002,2002,12,R
10006,2001,11,F
10006,2002,12,F
10007,2001,10,F
10007,2002,11,F
10007,2003,12,F
10008,2001,9,F
10008,2002,10,F
10008,2003,11,F
10008,2004,12,R
10010,2001,9,R
10010,2002,10,F
10010,2003,11,F
10010,2004,12,F
10011,2001,9,F
10011,2002,10,F
10011,2003,11,F
10011,2004,12,F
10012,2001,9,N
10013,2002,10,R
10015,2001,8,F
10015,2002,9,F
10016,2001,8,N
10016,2002,9,N
10017,2001,7,F
10017,2002,8,F
10017,2003,9,F
10017,2004,10,R
10017,2005,11,F
10017,2006,12,N
10019,2001,7,F
10019,2002,8,N
10019,2003,9,N
10019,2004,10,N
10019,2005,11,N
10019,2006,12,N
10020,2001,7,F
10020,2002,8,F
10020,2003,9,F
10021,2001,7,F
10021,2002,8,R
10021,2003,9,F
10021,2004,10,F
10021,2005,11,R
10021,2006,12,F
10022,2001,6,F
10022,2002,7,F
10022,2003,8,F
10022,2004,9,N
10022,2005,10,N
10022,2006,11,N
10022,2007,12,F
10023,2002,7,N
10023,2005,10,N
10025,2002,7,F
10025,2004,8,F
10025,2005,9,N
10025,2006,10,R
10026,2001,5,F
10026,2002,6,F
10026,2007,11,N
10027,2005,9,R
10028,2001,5,N
10028,2002,6,N
10029,2005,8,F
10029,2006,9,F
10030,2001,4,R
10030,2002,5,F
10030,2003,6,F
10030,2004,7,F
10030,2005,8,F
10030,2006,9,R
10030,2007,10,F
10031,2003,6,N
10031,2004,7,N
10031,2005,8,N
10031,2006,9,F
10033,2001,4,N
10033,2002,5,N
10033,2003,6,N
10033,2004,7,N
10033,2005,8,N
10033,2006,9,N
10034,2001,3,F
10034,2002,4,F
10034,2003,5,F
10034,2004,6,F
10034,2005,7,N
10034,2006,8,N
10034,2007,9,N
10035,2002,4,F
10035,2007,9,F
10036,2001,3,N
10036,2002,4,N
10036,2003,5,N
10036,2004,6,N
10036,2005,7,N
10036,2006,8,N
10037,2001,3,N
10038,2002,3,F
10038,2003,4,F
10038,2004,5,F
10038,2005,6,F
10039,2002,3,R
10039,2003,4,F
10039,2004,5,F
10039,2005,6,F
10039,2006,7,F
10039,2007,8,F
10040,2002,3,F
10040,2004,4,F
10040,2005,5,F
10042,2003,3,F
10042,2004,4,F
10042,2005,5,F
10042,2006,6,F
10042,2007,7,F
10043,2003,3,R
10043,2004,4,N
10043,2005,5,F
10043,2006,6,N
10043,2007,7,F
10044,2003,3,N
10044,2004,4,N
10044,2005,5,N
10044,2006,6,N
10045,2004,3,F
10045,2005,4,R
10045,2006,5,F
10045,2007,6,F
10047,2004,3,F
10047,2005,4,N
10047,2006,5,N
10047,2007,6,F
10048,2005,3,R
10048,2006,4,R
10048,2007,5,R
10049,2006,3,N
10049,2007,4,F
10050,2005,3,N
10050,2006,4,N
10050,2007,5,N
10051,2005,3,F
10051,2006,4,N
10052,2006,3,F
10052,2007,4,F
10054,2007,3,R
10055,2007,3,F
10056,2007,3,F
10058,2001,12,F
10060,2001,12,N
10061,2001,11,F
10061,2002,12,F
10062,2001,10,F
10062,2002,10,F
10063,2001,10,R
10063,2002,11,F
10063,2003,11,F
10064,2001,9,N
10064,2002,10,N
10064,2003,11,N
10064,2004,12,N
10065,2001,10,R
10065,2002,11,F
10065,2003,12,F
10066,2001,8,F
10066,2002,9,F
10066,2003,10,F
10067,2001,9,N
10067,2002,10,N
10067,2003,11,N
10067,2004,12,N
10069,2003,9,N
10069,2004,9,N
10070,2001,7,N
10070,2002,8,N
10070,2003,9,N
10070,2004,10,F
10070,2005,10,N
10071,2001,8,F
10071,2002,9,N
10071,2003,10,F
10071,2004,11,F
10071,2005,12,F
10073,2001,7,F
10073,2002,8,N
10073,2003,9,N
10073,2004,10,R
10073,2005,11,F
10073,2006,12,F
10074,2001,7,R
10074,2002,8,F
10074,2003,9,F
10074,2004,10,R
10074,2005,11,F
10074,2006,12,N
10075,2001,7,N
10075,2002,8,N
10075,2003,9,N
10075,2004,10,N
10075,2005,10,N
10075,2006,11,N
10076,2001,7,N
10076,2002,8,N
10076,2003,9,N
10076,2004,10,N
10076,2005,11,N
10076,2006,12,N
10078,2001,6,N
10078,2002,7,N
10078,2003,8,N
10078,2004,9,N
10078,2005,10,N
10078,2006,11,N
10078,2007,12,N
10079,2001,5,F
10079,2002,6,F
10079,2003,7,F
10079,2004,8,F
10080,2004,8,N
10080,2005,9,R
10080,2006,10,F
10080,2007,10,F
10081,2001,5,F
10081,2002,6,F
10081,2003,7,R
10081,2004,8,F
10081,2005,9,F
10082,2003,7,F
10082,2004,8,R
10082,2005,9,F
10082,2006,10,R
10082,2007,11,R
10084,2001,3,R
10084,2002,4,F
10084,2003,5,F
10084,2004,6,F
10084,2005,7,R
10084,2006,8,R
10084,2007,9,R
10085,2001,4,F
10085,2002,5,F
10085,2003,6,F
10085,2004,7,F
10085,2005,8,F
10086,2006,9,F
10086,2007,10,R
10087,2001,4,N
10087,2002,5,N
10088,2001,4,F
10088,2004,7,F
10088,2005,8,N
10088,2006,9,F
10088,2007,10,F
10090,2002,3,N
10090,2003,4,N
10090,2004,5,N
10091,2001,3,F
10091,2002,4,R
10091,2003,5,F
10091,2004,6,R
10091,2005,7,F
10091,2006,8,F
10091,2007,9,F
10092,2001,3,R
10093,2002,3,F
10093,2003,4,F
10093,2004,5,F
10093,2005,6,R
10095,2002,3,F
10095,2003,4,F
10095,2004,5,F
10095,2005,6,F
10095,2006,7,R
10095,2007,8,F
10096,2003,3,F
10096,2004,4,N
10096,2005,5,F
10097,2003,3,R
10097,2004,4,R
10097,2005,5,F
10097,2006,6,N
10097,2007,7,F
10099,2004,3,F
10099,2005,4,F
10100,2004,3,F
10100,2005,4,R
10100,2006,5,F
10100,2007,6,F
10101,2005,4,N
10102,2005,3,R
10102,2006,4,F
10102,2007,5,N
10103,2005,3,F
10103,2006,4,F
10103,2007,5,F
10105,2006,3,F
10105,2007,4,F
10106,2006,3,F
10106,2007,4,F
10107,2006,3,F
10107,2007,3,F
10108,2007,3,F
10109,2007,3,F
10111,2001,12,N
10112,2001,12,F
10113,2001,12,N
10114,2001,10,F
10114,2002,12,F
10116,2001,10,R
10116,2002,10,F
10116,2003,10,F
10117,2001,10,F
10117,2002,11,F
10117,2003,12,F
10118,2001,9,F
10118,2002,9,F
10120,2001,9,N
10120,2002,10,R
10120,2003,11,N
10120,2004,12,F
10121,2001,8,N
10121,2002,9,N
10121,2003,10,N
10121,2004,10,N
10122,2001,9,F
10122,2002,10,F
10122,2003,11,R
10122,2005,12,F
10123,2001,8,F
10123,2002,9,R
10123,2003,10,R
10123,2004,11,F
10123,2005,12,F
10124,2001,8,N
10124,2002,9,N
10124,2003,10,N
10124,2004,11,N
10124,2005,12,N
10125,2001,8,N
10125,2002,9,N
10127,2001,7,F
10127,2003,9,N
10127,2004,10,F
10127,2005,10,F
10128,2001,6,F
10129,2001,7,F
10129,2002,8,F
10129,2003,9,F
10130,2006,11,N
10131,2001,6,F
10131,2002,7,R
10131,2003,8,F
10131,2004,9,F
10131,2005,10,F
10131,2006,11,F
10131,2007,12,F
10132,2002,7,F
10132,2003,8,R
10132,2004,9,R
10132,2007,12,N
10134,2001,6,F
10135,2001,5,F
10135,2002,6,F
10135,2003,7,F
10135,2004,8,R
10135,2005,9,F
10135,2006,10,F
10135,2007,11,F
10136,2001,5,R
10136,2002,6,R
10136,2003,7,F
10136,2004,8,F
10136,2005,9,F
10136,2006,10,F
10136,2007,11,F
10137,2001,5,F
10137,2002,6,R
10137,2003,7,F
10137,2004,8,F
10137,2005,9,R
10137,2006,10,F
10137,2007,11,F
10138,2001,5,N
10138,2002,6,N
10138,2003,7,N
10138,2004,8,N
10138,2005,9,N
10138,2006,10,N
10138,2007,11,N
