sid,school_year,grade_level,ever_frpl
10675,2001,8,0
10675,2002,9,0
10676,2001,8,0
10676,2002,9,0
10676,2003,10,0
10676,2004,11,0
10677,2001,8,1
10677,2002,9,1
10677,2003,10,1
10677,2004,10,1
10677,2005,11,1
10677,2006,12,1
10678,2001,8,0
10678,2002,9,0
10679,2003,10,0
10679,2004,11,0
10679,2005,12,0
10680,2001,6,1
10680,2002,7,1
10680,2003,8,1
10680,2004,9,1
10680,2005,10,1
10680,2006,11,1
10680,2007,12,1
10682,2001,6,1
10682,2002,7,1
10682,2003,8,1
10682,2004,9,1
10682,2005,10,1
10682,2006,11,1
10683,2006,10,0
10683,2007,11,0
10684,2001,6,0
10684,2002,7,0
10684,2003,8,0
10684,2004,9,0
10684,2005,10,0
10684,2006,11,0
10684,2007,12,0
10685,2001,6,1
10685,2002,7,1
10685,2004,9,1
10685,2005,10,1
10687,2001,5,1
10687,2002,6,1
10687,2003,7,1
10687,2004,8,1
10687,2005,9,1
10687,2006,10,1
10687,2007,10,1
10688,2001,5,1
10688,2002,6,1
10688,2003,7,1
10688,2004,8,1
10688,2005,9,1
10688,2006,10,1
10688,2007,11,1
10689,2001,5,1
10689,2002,6,1
10689,2003,7,1
10689,2004,8,1
10689,2005,9,1
10689,2006,10,1
10689,2007,11,1
10691,2001,5,1
10691,2002,6,1
10691,2003,7,1
10691,2004,8,1
10691,2005,9,1
10691,2006,10,1
10691,2007,10,1
10692,2004,7,1
10692,2005,8,1
10692,2006,9,1
10692,2007,10,1
10693,2001,4,1
10693,2005,8,1
10694,2001,4,1
10694,2002,5,1
10694,2003,6,1
10694,2004,7,1
10694,2005,8,1
10694,2006,9,1
10694,2007,10,1
10695,2005,7,1
10695,2006,8,1
10695,2007,9,1
10697,2004,5,1
10697,2005,6,1
10697,2006,7,1
10698,2004,5,1
10698,2005,6,1
10698,2006,7,1
10698,2007,8,1
10699,2003,4,1
10699,2004,5,1
10701,2003,4,1
10702,2003,3,1
10702,2004,4,1
10703,2007,7,1
10704,2003,3,0
10704,2004,4,0
10704,2005,5,0
10704,2007,7,0
10706,2003,3,1
10706,2004,4,1
10706,2005,5,1
10706,2006,6,1
10706,2007,7,1
10707,2004,3,1
10707,2005,4,1
10708,2004,3,1
10708,2005,4,1
10708,2006,5,1
10708,2007,6,1
10710,2005,3,1
10710,2006,4,1
10710,2007,5,1
10711,2005,3,0
10712,2007,4,0
10713,2006,3,1
10713,2007,4,1
10714,2006,3,1
10714,2007,4,1
10716,2007,3,0
10717,2007,3,1
10718,2001,12,1
10718,2002,12,1
10720,2001,11,1
10721,2001,12,1
10722,2001,11,0
10722,2002,12,0
10723,2001,11,1
10723,2002,12,1
10724,2001,10,0
10724,2002,12,0
10726,2001,10,1
10726,2002,11,1
10726,2003,12,1
10727,2001,9,1
10727,2002,10,1
10727,2003,10,1
10727,2004,10,1
10728,2001,8,1
10728,2002,9,1
10728,2003,10,1
10728,2004,11,1
10728,2005,12,1
10729,2001,9,1
10729,2002,10,1
10729,2003,11,1
10729,2004,12,1
10730,2001,9,1
10730,2002,10,1
10730,2003,11,1
10730,2004,12,1
10732,2001,8,1
10732,2002,9,1
10732,2003,10,1
10733,2001,8,1
10733,2002,9,1
10733,2003,9,1
10733,2004,9,1
10733,2005,10,1
10734,2002,9,0
10735,2001,7,1
10735,2002,8,1
10735,2003,9,1
10735,2004,10,1
10735,2005,11,1
10735,2006,12,1
10736,2001,7,0
10736,2002,8,0
10736,2003,9,0
10736,2004,10,0
10736,2005,11,0
10736,2006,12,0
10738,2001,7,1
10738,2002,8,1
10738,2003,9,1
10738,2004,10,1
10738,2005,11,1
10738,2006,12,1
10739,2004,10,1
10739,2005,11,1
10739,2006,12,1
10740,2001,5,1
10740,2002,6,1
10740,2003,7,1
10740,2004,8,1
10740,2005,9,1
10740,2006,10,1
10741,2001,6,1
10741,2002,7,1
10741,2003,8,1
10741,2004,9,1
10741,2005,10,1
10741,2006,11,1
10741,2007,12,1
10742,2001,5,1
10742,2002,6,1
10742,2003,7,1
10742,2004,8,1
10742,2005,9,1
10742,2007,11,1
10744,2004,8,1
10744,2005,9,1
10744,2006,10,1
10744,2007,11,1
10745,2001,5,1
10745,2002,6,1
10745,2003,7,1
10745,2004,8,1
10745,2005,9,1
10745,2006,10,1
10745,2007,11,1
10746,2001,5,1
10746,2002,6,1
10746,2003,7,1
10747,2001,4,0
10747,2002,5,0
10747,2003,6,0
10747,2004,7,0
10747,2005,8,0
10748,2001,4,1
10748,2002,5,1
10748,2003,6,1
10750,2001,4,0
10750,2002,5,0
10751,2001,3,1
10751,2002,4,1
10751,2003,5,1
10751,2004,6,1
10751,2005,7,1
10751,2006,8,1
10751,2007,9,1
10752,2001,3,1
10752,2002,4,1
10752,2003,5,1
10752,2004,6,1
10752,2005,7,1
10752,2006,8,1
10752,2007,9,1
10753,2001,3,1
10753,2002,4,1
10753,2003,5,1
10753,2004,6,1
10753,2005,7,1
10754,2001,3,1
10754,2002,4,1
10754,2003,5,1
10754,2004,6,1
10754,2005,7,1
10754,2006,8,1
10754,2007,9,1
10756,2002,3,1
10756,2003,4,1
10756,2004,5,1
10756,2005,6,1
10756,2006,7,1
10756,2007,8,1
10757,2005,6,0
10758,2002,3,1
10758,2003,4,1
10758,2004,5,1
10758,2005,6,1
10759,2003,4,1
10760,2003,3,1
10760,2004,4,1
10760,2005,5,1
10760,2006,6,1
10760,2007,7,1
10762,2003,3,1
10762,2004,4,1
10762,2005,5,1
10762,2006,6,1
10762,2007,7,1
10763,2004,3,1
10763,2006,5,1
10763,2007,6,1
10764,2004,3,1
10764,2005,4,1
10764,2006,5,1
10764,2007,6,1
10766,2004,3,1
10766,2005,4,1
10766,2006,5,1
10766,2007,6,1
10767,2005,3,1
10767,2006,4,1
10767,2007,5,1
10768,2007,5,1
10769,2005,3,0
10771,2006,3,0
10771,2007,4,0
10772,2006,3,1
10772,2007,4,1
10773,2007,3,1
10774,2007,3,1
10777,2001,12,1
10778,2001,11,1
10778,2002,12,1
10779,2001,12,0
10781,2001,11,1
10781,2002,12,1
10782,2001,11,1
10782,2002,11,1
10782,2003,12,1
10783,2001,10,1
10784,2003,11,1
10784,2004,10,1
10785,2001,10,1
10785,2002,11,1
10785,2003,11,1
10785,2004,12,1
10786,2001,9,1
10786,2002,10,1
10787,2002,10,1
10787,2003,11,1
10787,2004,12,1
10788,2001,9,1
10788,2002,10,1
10791,2001,8,0
10791,2002,9,0
10792,2001,8,1
10792,2002,9,1
10792,2003,10,1
10792,2004,11,1
10792,2005,12,1
10793,2001,8,1
10793,2002,9,1
10793,2003,10,1
10793,2004,10,1
10793,2005,12,1
10794,2001,7,1
10794,2002,8,1
10794,2003,9,1
10794,2004,10,1
10794,2005,11,1
10794,2006,12,1
10795,2002,8,1
10795,2003,9,1
10797,2004,9,1
10797,2005,10,1
10797,2006,10,1
10798,2001,6,0
10798,2002,7,0
10798,2003,8,0
10798,2004,9,0
10798,2005,10,0
10798,2006,11,0
10798,2007,12,0
10799,2002,7,1
10799,2003,8,1
10799,2004,9,1
10799,2005,10,1
10799,2006,11,1
10799,2007,12,1
10800,2002,7,1
10800,2003,8,1
10800,2004,9,1
10800,2005,10,1
10800,2006,11,1
10800,2007,12,1
10801,2001,6,1
10801,2002,7,1
10801,2003,8,1
10801,2004,9,1
10801,2005,10,1
10803,2001,5,1
10803,2002,6,1
10803,2004,8,1
10803,2006,10,1
10803,2007,11,1
10804,2003,7,1
10804,2004,8,1
10804,2005,9,1
10804,2006,10,1
10804,2007,11,1
10805,2001,5,1
10805,2002,6,1
10805,2004,8,1
10805,2005,9,1
10805,2006,10,1
10805,2007,11,1
10806,2004,7,0
10806,2005,8,0
10806,2006,9,0
10807,2001,4,0
10807,2002,5,0
10807,2003,6,0
10807,2007,10,0
10808,2001,4,1
10808,2002,5,1
10809,2001,3,1
10809,2002,4,1
10809,2003,5,1
10811,2001,3,1
10811,2002,4,1
10811,2003,5,1
10811,2004,6,1
10811,2005,7,1
10811,2006,8,1
10811,2007,9,1
10812,2001,3,1
10812,2002,4,1
10812,2003,5,1
10812,2004,6,1
10812,2005,7,1
10812,2006,8,1
10813,2001,3,0
10813,2002,4,0
10813,2003,5,0
10813,2004,6,0
10813,2005,7,0
10813,2006,8,0
10813,2007,9,0
10814,2002,3,0
10814,2003,4,0
10814,2004,5,0
10814,2005,6,0
10815,2002,3,1
10815,2003,4,1
10816,2002,3,0
10816,2003,4,0
10816,2004,5,0
10816,2005,6,0
10816,2006,7,0
10817,2002,3,1
10817,2003,4,1
10819,2005,4,1
10819,2006,5,1
10819,2007,6,1
10820,2003,3,1
10820,2004,4,1
10820,2005,5,1
10820,2006,6,1
10820,2007,7,1
10821,2003,3,0
10821,2004,4,0
10821,2005,5,0
10821,2006,6,0
10821,2007,7,0
10822,2004,3,1
10822,2005,4,1
10822,2006,5,1
10822,2007,6,1
10824,2004,3,1
10824,2005,4,1
10824,2006,5,1
10824,2007,6,1
10825,2005,3,1
10825,2006,4,1
10825,2007,5,1
10826,2005,3,1
10826,2006,4,1
10826,2007,5,1
10827,2005,3,1
10827,2006,3,1
10827,2007,4,1
10829,2006,3,1
10829,2007,4,1
10830,2006,3,1
10830,2007,4,1
10831,2007,4,0
10833,2007,3,1
10834,2001,11,1
10834,2002,12,1
10837,2001,12,1
10838,2001,11,1
10838,2002,12,1
10839,2001,11,1
10839,2002,12,1
10841,2001,10,1
10841,2002,11,1
10841,2003,12,1
10842,2001,10,1
10842,2002,11,1
10842,2003,12,1
10843,2001,10,1
10843,2002,10,1
10844,2002,10,1
10844,2004,12,1
10845,2001,9,1
10845,2002,10,1
10845,2003,11,1
10845,2004,12,1
10846,2001,9,1
10847,2003,10,0
10847,2004,11,0
10847,2005,12,0
10849,2004,10,1
10849,2005,11,1
10849,2006,12,1
10850,2001,8,1
10850,2002,9,1
10850,2003,10,1
10850,2004,11,1
10851,2001,7,0
10851,2002,8,0
10851,2003,9,0
10851,2005,11,0
10851,2006,12,0
10852,2001,7,1
10853,2001,7,1
10853,2002,8,1
10853,2003,9,1
10853,2004,10,1
10853,2005,11,1
10853,2006,12,1
10855,2002,7,1
10855,2003,8,1
10855,2004,9,1
10855,2005,10,1
10855,2006,11,1
10855,2007,11,1
10856,2006,11,0
10857,2001,6,1
10857,2002,7,1
10857,2003,8,1
10857,2004,9,1
10857,2005,10,1
10857,2006,11,1
10857,2007,12,1
10858,2001,5,1
10858,2002,6,1
10859,2001,5,0
10859,2002,6,0
10859,2003,7,0
10859,2004,8,0
10859,2005,9,0
10859,2006,10,0
10859,2007,11,0
10861,2001,5,1
10861,2002,6,1
10861,2003,7,1
10861,2004,8,1
10861,2005,9,1
10861,2006,10,1
10861,2007,11,1
10862,2004,7,1
10862,2005,8,1
10862,2006,9,1
10863,2001,3,0
10863,2002,4,0
10863,2005,7,0
10863,2006,8,0
10863,2007,9,0
10864,2004,7,1
10864,2005,8,1
10864,2006,9,1
10864,2007,10,1
10865,2001,4,1
10865,2007,10,1
10866,2004,7,0
10866,2006,9,0
10866,2007,10,0
10867,2001,3,1
10867,2002,4,1
10867,2003,5,1
10867,2004,6,1
10867,2005,7,1
10869,2001,3,1
10869,2002,4,1
10869,2003,5,1
10869,2004,6,1
10869,2005,7,1
10869,2006,8,1
10869,2007,9,1
10870,2002,3,1
10870,2003,4,1
10870,2004,5,1
10871,2002,3,1
10871,2003,4,1
10871,2004,5,1
10871,2006,7,1
10871,2007,8,1
10872,2002,3,1
10872,2003,4,1
10872,2004,5,1
10872,2005,6,1
10872,2006,7,1
10872,2007,8,1
10874,2002,3,1
10874,2003,4,1
10874,2004,5,1
10874,2005,6,1
10874,2006,7,1
10875,2003,3,1
10876,2003,3,1
10876,2004,4,1
10876,2005,5,1
10876,2006,6,1
10876,2007,7,1
10878,2005,5,1
10879,2004,3,1
10879,2005,4,1
10880,2004,3,1
10880,2005,4,1
10880,2006,5,1
10880,2007,6,1
10881,2005,3,1
10881,2006,4,1
10881,2007,5,1
10882,2007,4,1
10884,2006,3,1
10884,2007,4,1
10885,2006,3,1
10885,2007,4,1
10886,2007,3,1
10887,2007,3,0
10888,2007,3,0
10891,2001,12,0
10892,2001,12,0
10893,2001,10,1
10893,2002,11,1
10893,2003,12,1
10895,2001,11,1
10895,2002,12,1
10896,2001,10,1
10896,2002,11,1
10896,2003,12,1
10897,2001,8,1
10897,2002,9,1
10897,2003,10,1
10897,2004,11,1
10897,2005,12,1
10899,2001,9,1
10899,2003,11,1
10900,2001,8,1
10900,2002,9,1
10900,2003,10,1
10900,2004,11,1
10901,2001,9,1
10901,2002,10,1
10901,2003,11,1
10901,2004,12,1
10903,2001,8,1
10903,2002,9,1
10903,2003,10,1
10903,2004,11,1
10903,2005,12,1
10904,2001,8,1
10904,2002,9,1
10904,2003,10,1
10904,2004,11,1
10904,2005,12,1
10905,2001,8,0
10905,2002,9,0
10905,2005,12,0
10906,2001,8,1
10906,2002,9,1
10907,2001,7,1
10907,2002,8,1
10908,2001,6,1
10908,2002,7,1
10908,2003,8,1
10909,2001,7,1
10909,2002,8,1
10909,2003,9,1
10909,2004,9,1
10909,2005,9,1
10909,2007,10,1
10911,2001,6,1
10911,2002,7,1
10912,2001,6,1
10912,2002,7,1
10912,2003,8,1
10912,2004,9,1
10912,2005,10,1
10912,2006,11,1
10912,2007,12,1
10913,2003,8,1
10913,2004,9,1
10913,2005,10,1
10913,2006,10,1
10913,2007,10,1
10915,2001,4,1
10915,2002,5,1
10915,2003,6,1
10915,2004,7,1
10915,2005,8,1
10915,2006,9,1
10915,2007,10,1
10916,2003,7,1
10916,2004,8,1
10916,2005,9,1
10916,2006,10,1
10916,2007,11,1
10917,2004,7,1
10917,2005,8,1
10917,2006,9,1
10917,2007,10,1
10919,2001,4,1
10919,2002,5,1
10919,2003,6,1
10919,2004,7,1
10919,2005,8,1
10919,2006,9,1
10919,2007,10,1
10920,2003,5,1
10920,2006,8,1
10920,2007,9,1
10921,2001,4,1
10921,2002,5,1
10921,2003,6,1
10921,2005,8,1
10921,2006,9,1
10921,2007,10,1
10922,2001,4,1
10922,2002,5,1
10922,2003,6,1
10922,2004,7,1
10922,2005,8,1
10922,2006,9,1
10922,2007,10,1
10924,2001,3,1
10924,2002,4,1
10924,2003,5,1
10925,2001,3,1
10925,2002,4,1
10925,2003,5,1
10925,2004,6,1
10925,2005,7,1
10925,2006,8,1
10925,2007,9,1
10926,2001,3,1
10926,2002,4,1
10926,2003,5,1
10926,2004,6,1
10926,2005,7,1
10926,2006,8,1
10926,2007,9,1
10928,2002,3,1
10928,2003,4,1
10928,2004,5,1
10928,2005,6,1
10928,2006,7,1
10928,2007,8,1
10929,2002,3,1
10929,2003,4,1
10929,2004,5,1
10929,2005,5,1
10929,2006,6,1
10929,2007,7,1
10930,2004,5,1
10930,2005,6,1
10930,2006,7,1
10930,2007,8,1
10931,2003,3,1
10931,2004,4,1
10931,2005,5,1
10931,2006,6,1
10931,2007,7,1
10933,2004,3,1
10934,2004,3,1
10934,2005,4,1
10934,2006,5,1
10934,2007,6,1
10935,2004,3,1
10935,2005,4,1
10935,2006,5,1
10935,2007,6,1
10936,2006,5,1
10936,2007,6,1
10937,2005,3,1
10937,2006,4,1
10939,2006,3,1
10939,2007,4,1
10940,2006,3,1
10940,2007,4,1
10941,2006,3,1
10941,2007,4,1
10943,2007,3,1
10944,2007,3,1
10946,2001,12,0
10947,2001,12,0
10949,2001,11,0
10949,2002,12,0
10950,2001,11,1
10950,2002,12,1
10951,2002,12,1
10952,2001,10,1
10952,2002,11,1
10952,2003,12,1
10953,2001,10,1
10953,2002,10,1
10953,2003,10,1
10954,2001,9,1
10954,2002,10,1
10954,2003,11,1
10954,2004,12,1
10956,2002,10,1
10956,2003,11,1
10956,2004,12,1
10957,2001,9,1
10957,2002,10,1
10957,2003,11,1
10957,2004,12,1
10958,2001,8,1
10958,2002,9,1
10958,2003,10,1
10958,2004,11,1
10958,2005,12,1
10959,2001,8,1
10959,2002,9,1
10959,2003,10,1
10961,2001,7,1
10961,2002,8,1
10961,2003,9,1
10961,2004,10,1
10961,2005,11,1
10962,2001,7,1
10962,2002,8,1
10962,2003,9,1
10963,2001,7,1
10963,2002,8,1
10963,2003,9,1
10964,2001,7,1
10964,2002,8,1
10964,2003,9,1
10966,2001,6,1
10966,2002,7,1
10966,2003,8,1
10966,2004,9,1
10966,2005,10,1
10967,2001,6,1
10967,2005,10,1
10967,2006,11,1
10967,2007,12,1
10968,2001,6,1
10968,2007,12,1
10969,2002,7,1
10969,2003,8,1
10969,2004,9,1
10970,2001,6,1
10970,2004,9,1
10970,2007,11,1
10971,2001,5,1
10971,2003,7,1
10971,2004,8,1
10971,2005,9,1
10973,2001,5,1
10973,2002,6,1
10973,2004,8,1
10973,2006,10,1
10974,2003,7,1
10974,2004,8,1
10974,2005,9,1
10974,2006,10,1
10974,2007,11,1
10975,2003,6,0
10975,2004,7,0
10975,2005,8,0
10975,2006,9,0
10975,2007,10,0
10976,2001,4,1
10976,2003,6,1
10976,2005,8,1
10976,2006,9,1
10977,2007,10,0
10978,2001,3,1
10978,2002,4,1
10978,2003,5,1
10978,2004,6,1
10978,2005,7,1
10978,2006,8,1
10978,2007,9,1
10979,2001,3,1
10979,2002,4,1
10979,2003,5,1
10980,2005,7,1
10980,2006,8,1
10980,2007,9,1
10982,2001,3,1
10982,2002,4,1
10982,2003,5,1
10983,2002,3,1
10983,2003,4,1
10983,2004,5,1
10983,2005,6,1
10983,2006,7,1
10983,2007,8,1
10984,2006,7,1
10984,2007,8,1
10986,2003,3,1
10986,2004,4,1
10986,2005,5,1
10986,2006,6,1
10986,2007,7,1
10987,2003,3,1
10987,2004,4,1
10987,2005,5,1
10987,2006,6,1
10987,2007,7,1
10988,2003,3,1
10988,2004,4,1
10988,2005,5,1
10990,2004,3,1
10990,2005,4,1
10990,2006,5,1
10990,2007,6,1
10991,2005,3,1
10992,2007,6,0
10993,2005,3,1
10993,2006,4,1
10993,2007,5,1
10994,2005,3,1
10994,2006,4,1
10994,2007,5,1
10996,2006,3,1
10996,2007,4,1
10997,2007,3,0
10998,2006,3,1
10998,2007,4,1
10999,2007,3,1
11003,2001,11,0
11003,2002,12,0
11004,2001,12,0
11005,2001,11,1
11005,2002,12,1
11006,2001,10,1
11006,2002,11,1
11007,2001,11,1
11007,2002,11,1
11008,2001,10,0
11008,2002,11,0
11008,2003,12,0
11009,2001,9,1
11009,2002,10,1
11009,2003,10,1
11009,2004,12,1
11010,2001,9,0
11012,2001,9,1
11012,2002,10,1
11012,2003,11,1
11012,2004,12,1
11013,2001,9,1
11013,2002,10,1
11013,2003,10,1
11013,2005,11,1
11014,2001,8,1
11016,2001,8,1
11016,2002,9,1
11017,2003,10,1
11017,2005,10,1
11017,2006,11,1
11017,2007,10,1
11018,2001,7,0
11018,2002,8,0
11018,2003,9,0
11019,2001,7,1
11019,2002,8,1
11019,2003,9,1
11021,2001,6,1
11021,2002,7,1
11021,2003,8,1
11021,2004,9,1
11021,2005,10,1
11021,2006,11,1
11021,2007,12,1
11022,2001,6,1
11022,2002,7,1
11022,2003,8,1
11022,2004,9,1
11023,2006,11,0
11024,2001,6,1
11024,2002,7,1
11024,2003,8,1
11024,2004,9,1
11024,2005,10,1
11024,2006,10,1
11024,2007,10,1
11026,2001,5,1
11026,2002,6,1
11026,2003,7,1
11026,2004,8,1
11026,2005,9,1
11026,2006,10,1
11026,2007,10,1
11027,2001,4,1
11027,2002,5,1
11028,2003,7,1
11028,2004,8,1
11028,2005,9,1
11028,2006,10,1
11028,2007,11,1
11030,2001,4,1
11030,2002,5,1
11030,2003,6,1
11030,2004,7,1
11030,2005,8,1
11030,2006,9,1
11030,2007,10,1
11031,2001,4,1
11031,2002,5,1
11031,2003,6,1
11031,2004,7,1
11031,2005,8,1
11031,2006,9,1
11031,2007,10,1
11032,2001,4,1
11032,2002,5,1
11032,2003,6,1
11032,2004,7,1
11032,2005,8,1
11032,2006,9,1
11032,2007,10,1
11033,2007,10,0
11034,2001,3,1
11034,2003,5,1
11034,2004,6,1
11034,2005,7,1
11034,2006,8,1
11034,2007,9,1
11035,2001,3,1
11035,2002,4,1
11035,2003,5,1
11035,2004,6,1
11035,2005,7,1
11035,2006,8,1
11037,2002,3,1
11037,2003,4,1
11037,2004,5,1
11037,2005,6,1
11037,2006,7,1
11037,2007,8,1
11038,2003,3,1
11038,2004,4,1
11038,2005,5,1
11038,2006,6,1
11038,2007,7,1
11039,2002,3,1
11039,2003,4,1
11039,2004,5,1
11039,2005,6,1
11039,2006,7,1
11039,2007,8,1
11040,2002,3,0
11042,2004,4,0
11042,2005,5,0
11042,2006,6,0
11042,2007,7,0
11043,2003,3,1
11043,2004,4,1
11044,2003,3,1
11044,2004,4,1
11044,2005,5,1
11044,2006,6,1
11044,2007,7,1
11045,2004,3,1
11045,2005,4,1
11045,2006,5,1
11045,2007,6,1
11046,2006,5,1
11046,2007,6,1
11047,2004,3,1
11047,2005,4,1
11047,2006,5,1
11047,2007,6,1
11049,2005,3,1
11049,2006,4,1
11049,2007,5,1
11050,2005,3,1
11050,2006,4,1
11050,2007,5,1
11051,2006,3,1
11051,2007,4,1
11052,2006,3,1
11052,2007,4,1
11053,2007,3,0
11054,2007,3,1
11056,2001,12,1
11058,2002,11,1
11058,2003,12,1
11060,2001,11,1
11060,2002,12,1
11061,2001,10,1
11061,2002,11,1
11062,2001,10,0
11062,2002,11,0
11063,2001,10,1
11063,2002,11,1
11063,2003,12,1
11065,2001,9,1
11065,2002,10,1
11065,2004,12,1
11066,2001,9,1
11067,2001,9,1
11068,2001,8,1
11068,2002,9,1
11068,2003,9,1
11068,2005,9,1
11070,2001,8,1
11070,2002,9,1
11070,2005,12,1
11071,2001,7,1
11071,2005,11,1
11071,2006,12,1
11072,2004,9,1
11072,2005,10,1
11072,2006,10,1
11072,2007,11,1
11073,2001,7,1
11073,2002,8,1
11073,2003,9,1
11073,2004,10,1
11073,2005,11,1
11073,2006,12,1
11075,2001,7,1
11075,2002,8,1
11075,2003,9,1
11075,2004,10,1
11075,2005,10,1
11075,2006,10,1
11076,2001,6,1
11076,2002,7,1
11076,2003,8,1
11076,2004,9,1
11076,2005,10,1
11076,2006,11,1
11076,2007,11,1
11077,2001,6,0
11077,2002,7,0
11077,2003,8,0
11077,2004,9,0
11077,2007,12,0
11078,2001,6,1
11078,2002,7,1
11080,2006,11,1
11080,2007,12,1
11081,2001,4,1
11081,2002,5,1
11082,2002,5,1
11082,2003,6,1
11082,2004,7,1
11082,2005,8,1
11082,2006,9,1
11082,2007,10,1
11084,2006,10,1
11084,2007,11,1
11085,2001,4,0
11085,2002,5,0
11085,2003,6,0
11085,2004,7,0
11085,2005,8,0
11085,2006,9,0
11086,2005,8,0
11086,2006,9,0
11086,2007,10,0
11087,2001,4,1
11087,2002,5,1
11087,2003,6,1
11087,2004,7,1
11087,2005,8,1
11087,2006,9,1
11087,2007,10,1
11088,2001,3,1
11088,2002,4,1
11088,2003,5,1
11088,2004,6,1
11088,2005,7,1
11088,2006,8,1
11088,2007,9,1
11089,2003,5,0
11089,2005,7,0
11090,2007,8,0
11091,2001,3,1
11091,2002,4,1
11091,2003,5,1
11091,2004,6,1
11091,2005,7,1
11091,2006,8,1
11091,2007,9,1
11093,2002,3,1
11093,2003,4,1
11093,2004,5,1
11093,2005,6,1
11093,2006,7,1
11093,2007,8,1
11094,2002,3,1
11094,2003,4,1
11094,2004,5,1
11094,2005,6,1
11094,2006,7,1
11094,2007,8,1
11095,2002,3,1
11095,2003,3,1
11095,2004,4,1
11095,2005,5,1
11095,2006,6,1
11095,2007,7,1
11096,2007,7,1
11098,2003,3,1
11098,2004,4,1
11098,2005,5,1
11099,2003,3,1
11099,2004,4,1
11099,2005,5,1
11099,2006,6,1
11099,2007,7,1
11100,2004,3,1
11100,2005,4,1
11100,2006,5,1
11100,2007,6,1
11101,2004,3,1
11101,2005,4,1
11101,2006,5,1
11101,2007,6,1
11102,2004,3,1
11102,2005,4,1
11102,2006,5,1
11102,2007,6,1
11103,2005,4,1
11103,2006,5,1
11103,2007,6,1
11104,2005,3,1
11104,2006,4,1
11104,2007,5,1
11105,2005,3,1
11105,2006,4,1
11105,2007,5,1
11107,2006,3,0
11107,2007,4,0
11108,2006,3,1
11108,2007,4,1
11109,2007,3,1
11110,2007,3,1
11113,2001,12,1
11114,2001,12,1
11115,2001,11,1
11115,2002,12,1
11116,2001,10,1
11116,2002,10,1
11117,2001,10,1
11118,2001,10,0
11118,2002,10,0
11120,2001,10,0
11121,2001,9,1
11121,2002,10,1
11121,2003,11,1
11121,2004,12,1
11122,2001,9,1
11122,2002,9,1
11122,2003,9,1
11122,2004,10,1
11124,2001,9,1
11124,2002,10,1
11124,2003,11,1
11125,2001,8,1
11125,2002,9,1
11125,2003,10,1
11125,2004,10,1
11127,2001,8,1
11127,2002,9,1
11127,2003,10,1
11127,2004,11,1
11127,2005,12,1
11128,2001,7,1
11128,2002,8,1
11128,2003,9,1
11128,2004,10,1
11128,2005,10,1
11128,2006,11,1
11129,2001,7,1
11129,2002,8,1
11129,2003,9,1
11129,2004,10,1
11129,2005,11,1
11129,2006,12,1
11131,2001,7,1
11131,2002,8,1
11131,2003,9,1
11131,2004,10,1
11131,2005,11,1
11131,2006,12,1
11132,2004,10,0
11132,2005,10,0
11132,2006,11,0
11133,2001,6,1
11133,2002,7,1
11133,2003,8,1
11133,2004,9,1
11133,2005,10,1
11133,2006,11,1
11133,2007,12,1
11134,2001,6,1
11135,2001,6,1
11135,2002,7,1
11135,2003,8,1
11135,2004,9,1
11135,2005,10,1
11135,2006,11,1
11135,2007,12,1
11137,2003,8,1
11138,2001,5,1
11138,2002,6,1
11138,2003,7,1
11138,2005,9,1
11139,2004,8,1
11139,2005,8,1
11139,2006,9,1
11139,2007,10,1
11140,2001,5,1
11140,2002,6,1
11140,2003,7,1
11140,2004,8,1
11140,2005,9,1
11140,2006,10,1
11140,2007,11,1
11141,2001,5,1
11141,2002,6,1
11141,2003,7,1
11143,2001,4,1
11143,2002,5,1
11143,2003,6,1
11143,2004,7,1
11143,2005,8,1
11143,2006,9,1
11143,2007,10,1
11144,2001,4,1
11144,2002,5,1
11144,2003,6,1
11144,2004,7,1
11144,2005,8,1
11144,2006,9,1
11145,2001,3,1
11145,2002,4,1
11145,2003,5,1
11145,2004,6,1
11145,2005,7,1
11145,2006,8,1
11145,2007,9,1
11146,2001,3,1
11146,2002,4,1
11146,2003,5,1
11146,2004,6,1
11148,2001,3,1
11148,2002,4,1
11148,2003,5,1
11148,2004,6,1
11148,2005,7,1
11148,2006,8,1
11148,2007,9,1
11149,2002,3,1
11149,2003,4,1
11149,2004,5,1
11149,2005,6,1
11149,2006,7,1
11149,2007,8,1
11150,2002,3,1
11150,2003,4,1
11150,2004,5,1
11150,2005,6,1
11150,2006,7,1
11150,2007,8,1
11152,2002,3,1
11152,2003,4,1
11152,2004,5,1
11152,2005,6,1
11152,2006,7,1
11152,2007,8,1
11153,2003,3,1
11153,2007,7,1
11154,2003,3,1
11156,2003,3,1
11156,2007,7,1
11157,2006,5,0
11158,2004,3,1
11158,2005,4,1
11158,2006,5,1
11158,2007,6,1
11159,2004,3,0
11160,2004,3,0
11160,2005,4,0
11160,2006,5,0
11160,2007,6,0
11161,2005,3,1
11161,2006,4,1
11161,2007,5,1
11162,2005,3,1
11164,2006,3,1
11164,2007,4,1
11165,2006,3,1
11165,2007,4,1
11166,2006,3,1
11166,2007,4,1
11167,2007,3,0
11168,2007,3,1
11170,2007,3,1
11173,2001,12,0
11175,2001,11,1
11175,2002,12,1
11176,2001,11,1
11177,2002,12,1
11177,2003,12,1
11178,2001,10,0
11178,2002,11,0
